"","Gene","X","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC180min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC180min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC180min.c","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX180min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX180min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX180min.c","D39.old","TIGR4.new","TAIWAN.19F.new","TAIWAN.19F.old","D39.new","GENE.DESCRIPTION","GENE.CATEGORY","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description"
"1447","SP_0958",1666,223.6294211,0.400212281,0.19744705,2.026934715,0.04266909,0.056729912,187.7965295,206.9823842,195.5207807,256.3969201,322.3928107,172.6871015,"SPD_0846","SP_RS04750","SPT_RS06175","SPT_1245","SPD_RS04515","hypothetical protein","UNKNOWN","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","ABC transporter permease"
"1448","SP_1307",1667,46.82362306,-0.773607109,0.382430605,-2.022869242,0.04308663,0.057250682,89.36524505,42.35086247,45.14317719,33.56268696,25.9553534,44.5644133,"SPD_1159","SP_RS06405","n.p","n.p.","SPD_RS06125","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1449","SP_0723",1669,40.05544023,-0.752821168,0.373998063,-2.012901249,0.044125019,0.058560166,46.62534525,44.73682656,59.49332623,22.00831932,39.61606572,27.85275831,"SPD_0629","SP_RS03540","SPT_RS03685","SPT_0739","SPD_RS03360","thiW protein","VARIOUS","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Cofactor and vitamin metabolism",NA,2,"thiW","Substrate-specific component ThiW of predicted thiazole ECF transporter"
"1450","SP_0676",1670,660.8536131,-0.295046855,0.146795664,-2.009915321,0.044440152,0.058943076,629.4421608,777.2278,764.4443979,515.5448801,643.4195501,635.0428895,"SPD_0588","SP_RS03320","SPT_RS03485","SPT_0700","SPD_RS03150","putative transcriptional regulator","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","Methionine biosynthesis and transport regulator MtaR, LysR family"
"1451","SP_0720",1671,158.7006921,-0.422616711,0.210564893,-2.007061601,0.044743104,0.059309381,160.5984114,180.1402883,188.0467447,116.6440924,122.9464109,183.8282049,"SPD_0626","SP_RS03525","SPT_RS03670","SPT_0736","SPD_RS03345","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Cofactor and vitamin metabolism",NA,2,"ykoD","Duplicated ATPase component YkoD of energizing module of thiamin-regulated ECF transporter for HydroxyMethylPyrimidine"
"1452","SP_0978",1672,7.114798726,1.400905866,0.698760069,2.004845337,0.044979584,0.059587188,1.295148479,4.771928166,4.185460137,13.20499159,13.66071232,5.570551663,"SPD_0865","SP_RS04850","SPT_RS06075","SPT_1225","SPD_RS04615","competence protein CoiA","VARIOUS",NA,"CELLULAR PROCESSES",NA,NA,"Cellular community",NA,NA,1,"coiA","Competence protein CoiA"
"1453","SP_0858",1673,811.5718081,-0.262311295,0.13095507,-2.003063306,0.045170494,0.05980433,935.0972019,935.2979205,783.2789685,751.5841048,689.865972,774.3066811,"SPD_0751","SP_RS04205","SPT_RS06690","SPT_1346","SPD_RS03980","putative membrane protein","UNKNOWN","Membrane","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","putative membrane protein"
"1454","SP_1943",1674,1126.550969,0.238468313,0.119212431,2.000364486,0.04546092,0.06015289,1128.074325,994.9470226,983.8820937,1291.888344,1146.133763,1214.380262,"SPD_1742","SP_RS09765","SPT_RS09445","SPT_1901","SPD_RS09215","acetyltransferase, GNAT family","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","acetyltransferase, GNAT family"
"1455","SP_0713",1675,11152.87358,0.197426077,0.098718532,1.999888695,0.045512284,0.060184901,9984.299625,10039.54037,11131.5302,11205.53578,12462.66785,12093.66766,"SPD_0620","SP_RS03490","SPT_RS03635","SPT_0729","SPD_RS03315","lysyl-tRNA synthetase","AMINO ACID METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"lysS","lysyl-tRNA synthetase"
"1456","SP_0911",1679,39.34357853,-0.737961196,0.36990214,-1.995017376,0.046040985,0.060739,44.03504829,45.33331758,58.29748048,23.65894327,36.88392326,27.85275831,"n.p.","SP_RS04500","SPT_RS06395","SPT_1290","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","hypothetical protein"
"1457","SP_2093",1680,2774.334588,0.651075152,0.3280422,1.984729869,0.047174534,0.062197376,3091.519419,1942.174764,1385.686267,3475.113621,3437.035219,3314.478239,"n.p.","SP_RS10655","n.p","n.p.","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1458","SP_0381",1681,400.8490834,-0.298320811,0.150584636,-1.98108399,0.047581855,0.062697091,468.8437494,428.8770439,420.6387438,365.8883087,314.1963833,406.6502714,"SPD_0346","SP_RS01870","SPT_RS02150","SPT_0426","SPD_RS01840","mevalonate kinase","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"mvaK1","Mevalonate kinase (EC 2.7.1.36)"
"1459","SP_1208",1682,1262.59359,-0.225358938,0.114676377,-1.965173156,0.0493942,0.065035959,1462.222633,1254.420617,1368.645465,1136.179485,1189.848043,1164.245297,"SPD_1068","SP_RS05935","SPT_RS05025","SPT_1018","SPD_RS05665","uridine kinase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"Udk","Uridine/Cytidine kinase"
"1460","SP_1570",1683,471.8765052,-0.2974422,0.151370972,-1.964988366,0.049415584,0.065035959,442.9407798,532.6664815,586.2633806,426.9613948,435.7767229,406.6502714,"SPD_1400","SP_RS07740","SPT_RS07510","SPT_1510","SPD_RS07370","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1461","SP_1890",1684,9314.516579,-0.181754293,0.093007425,-1.954191212,0.050678608,0.066658621,10187.63794,9975.11934,9538.364691,8936.47806,8292.052376,8957.447074,"SPD_1670","SP_RS09390","SPT_RS09025","SPT_1812","SPD_RS08835","oligopeptide ABC transporter, permease protein AmiC","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"amiC","Oligopeptide transport ATP-binding protein AmiF"
"1462","SP_1627",1685,6.384250552,1.423437706,0.728943946,1.952739596,0.050850459,0.066841002,5.180593916,1.192982041,2.690652945,9.903743694,8.19642739,11.14110333,"SPD_1440","SP_RS08025","SPT_RS07775","SPT_1566","SPD_RS07585","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1463","SP_1795",1686,5.735957911,1.487276498,0.761725206,1.952510546,0.05087762,0.066841002,2.590296958,1.192982041,3.288575822,12.10457563,4.098213695,11.14110333,"SPD_1582","SP_RS08910","SPT_RS08550","SPT_1719","SPD_RS08360","putative sucrose-6-phosphate hydrolase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","sucrose-6-phosphate hydrolase"
"1464","SP_0743",1687,104.3611378,0.576294559,0.295686865,1.949002909,0.051295077,0.067349494,41.44475133,102.5964556,101.3479276,133.7005399,113.3839122,133.6932399,"SPD_0647","SP_RS03640","SPT_RS03775","SPT_0758","SPD_RS03450","transcriptional regulator, TetR family","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","AcrR/TetR family transcriptional regulator"
"1465","SP_1277",1688,1473.423092,-0.230493585,0.11873239,-1.941286497,0.052223536,0.068527923,1604.688966,1509.122282,1685.54459,1415.134932,1456.231933,1169.815849,"SPD_1133","SP_RS06260","SPT_RS04705","SPT_0950","SPD_RS05990","aspartate carbamoyltransferase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM","METABOLISM",NA,"Nucleotide metabolism","Amino acid metabolism",NA,2,"PyrB","Aspartate carbamoyltransferase"
"1466","SP_1686",1689,60.56652859,0.599836029,0.309712697,1.93674988,0.052775925,0.069211767,46.62534525,37.57893431,52.31825171,55.57100628,71.03570405,100.2699299,"SPD_1498","SP_RS08330","SPT_RS08080","SPT_1624","SPD_RS07905","oxidoreductase, Gfo/Idh/MocA family","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1467","SP_1764",1690,125.3641267,-0.439250786,0.227109493,-1.934092584,0.053101746,0.06959785,133.4002933,169.9999409,131.2440714,113.3428445,98.35712868,105.8404816,"n.p.","SP_RS08735","n.p","n.p.","n.p","glycosyl transferase, family 2","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","glycosyl transferase, family 2"
"1468","SP_1828",1691,26.94305185,-0.831965058,0.431151861,-1.929633464,0.053652269,0.07027781,32.37871198,43.54384451,27.80341377,19.2572794,16.39285478,22.28220665,"SPD_1612","SP_RS09070","SPT_RS08710","SPT_1748","SPD_RS08520","UDP-glucose 4-epimerase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"galE2","UDP-glucose 4-epimerase"
"1469","SP_0837",1692,337.1786204,0.321468372,0.166843504,1.926765894,0.054008812,0.070703025,295.2938532,282.7367438,324.0741992,340.0285335,446.7052928,334.2330998,"SPD_0731","SP_RS04095","SPT_RS06795","SPT_1366","SPD_RS03870","putative DNA topology modulation protein FlaR","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"flaR","Putative DNA topology modulation protein FlaR"
"1470","SP_0636",1695,565.6943061,-0.275778131,0.143301968,-1.924454601,0.054297626,0.070976525,591.8828549,648.3857395,642.7670925,554.0594389,555.9909913,401.0797197,"SPD_0554","SP_RS03115","SPT_RS03285","SPT_0661","SPD_RS02960","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","ABC transporter ATPase"
"1471","SP_0640",1696,69.40817927,-0.570471716,0.29665874,-1.922989747,0.054481338,0.071153398,67.34772091,87.08768903,101.9458505,61.07308611,65.57141912,33.42330998,"n.p.","SP_RS03135","n.p","n.p.","n.p","hypothetical protein","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Acetyltransferase"
"1472","SP_0357",1697,7943.401831,-0.281468694,0.147108407,-1.913341998,0.055704284,0.072707714,9958.396655,9485.400212,6706.004024,7184.065634,6277.09731,8049.447153,"n.p.","SP_RS01745","SPT_RS02040","SPT_0402","n.p","UDP-N-acetylglucosamine-2-epimerase","CAPSULE","Capsule","METABOLISM",NA,NA,"Capsule metabolism",NA,NA,1,"cps4I","UDP-N-acetylglucosamine-2-epimerase (EC 5.1.3.14)"
"1473","SP_1619",1698,5.640392717,1.471939063,0.771993007,1.906674088,0.056562805,0.073784813,0,2.385964083,4.484421576,13.20499159,8.19642739,5.570551663,"n.p.","SP_RS07985","SPT_RS07740","SPT_1559","n.p","PTS system, IIA component","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"FruA","Putative PTS system, IIA component "
"1474","SP_1756",1700,56.38746297,-0.608655525,0.319699158,-1.903838377,0.056931237,0.074178053,71.23316635,60.2455931,63.67878637,37.96435083,32.78570956,72.41717161,"n.p.","SP_RS08695","n.p","n.p.","n.p","conserved domain protein","UNKNOWN","Membrane","GENETIC INFORMATION PROCESSING","ENVIRONMENTAL INFORMATION PROCESSING",NA,"Folding, sorting, degradation","Membrane transport",NA,2,"asp4","Accessory secretory protein Sec Asp4"
"1475","SP_0453",1701,1699.320715,0.214330815,0.112859275,1.899097916,0.057551603,0.07494227,1459.632336,1532.385432,1726.502307,1803.03156,1902.937226,1771.435429,"SPD_0412","SP_RS02230","SPT_RS02450","SPT_0490","SPD_RS02190","amino acid ABC transporter, amino acid-binding protein/permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Amino acid metabolism",NA,2,"","amino acid ABC transporter amino acid-binding protein/permease"
"1476","SP_0653",1702,152.467091,0.47342041,0.250343207,1.891085505,0.058612931,0.076279461,89.36524505,130.6315335,166.8204826,196.4242499,209.0088984,122.5521366,"SPD_0568","SP_RS03210","SPT_RS03380","SPT_0678","SPD_RS03045","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","hypothetical protein"
"1477","SP_0618",1703,959.7689221,-0.255751617,0.135264732,-1.890748705,0.058657897,0.076293155,881.9961142,1072.490855,1165.052725,835.7659262,867.4552321,935.8526793,"SPD_0538","SP_RS03035","SPT_RS03205","SPT_0643","SPD_RS02885","excinuclease ABC, subunit C","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"","excinuclease ABC subunit C"
"1478","SP_1953",1704,205.2900576,0.544461412,0.28842842,1.887682953,0.059068526,0.076782151,259.0296958,160.4560846,85.20400993,269.0517037,224.035682,233.9631698,"SPD_1752","SP_RS09815","n.p","n.p.","SPD_RS09265","toxin secretion ABC transporter, permease/ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","CELLULAR PROCESSES",NA,"Membrane transport","Cellular community",NA,2,"","toxin secretion ABC transporter ATP-binding protein/permease"
"1479","SP_0593",1705,2530.439865,-0.196360028,0.104040705,-1.887338499,0.059114811,0.076797248,2668.005867,2669.297318,2794.990487,2483.638835,2422.044294,2144.66239,"SPD_0517","SP_RS02935","SPT_RS03105","SPT_0622","SPD_RS02780","leucine-rich protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","DNA-binding transcriptional regulator"
"1480","SP_0973",1706,97.19007977,-0.472696801,0.251216254,-1.881633033,0.059885858,0.077753327,99.72643289,101.9999645,130.3471871,77.02911762,73.76784651,100.2699299,"n.p.","SP_RS04825","SPT_RS06100","SPT_1230","n.p","ribosomal protein L33","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rpmG-1","50S ribosomal protein L33"
"1481","SP_1716",1707,816.0281349,-0.274982463,0.146411335,-1.878150099,0.060360634,0.078323846,839.2562144,919.789154,948.3056825,758.7368086,867.4552321,562.6257179,"SPD_1527","SP_RS08490","SPT_RS08230","SPT_1655","SPD_RS08060","conserved hypothetical protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"",""
"1482","SP_1862",1709,2065.996074,-0.212990857,0.114092966,-1.866818477,0.061926941,0.080262244,2034.678261,2264.279915,2366.279785,2079.786176,1818.240809,1832.711497,"SPD_1644","SP_RS09240","SPT_RS08865","SPT_1780","SPD_RS08695","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1483","SP_0410",1710,886.6844269,-0.227518751,0.12245178,-1.858027301,0.063165137,0.081819169,894.947599,1043.859286,926.4814975,795.6007434,829.2052376,830.0121977,"SPD_0374","SP_RS02030","SPT_RS02255","SPT_0447","SPD_RS02005","putative exfoliative toxin","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","exfoliative toxin"
"1484","SP_0939",1712,126.7722081,-0.412530367,0.223334755,-1.847139136,0.064726978,0.083744308,126.9245509,144.350827,165.6246369,115.5436764,107.9196273,100.2699299,"SPD_0829","SP_RS04640","n.p","n.p.","SPD_RS04410","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"dinB","hypothetical protein"
"1485","SP_1889",1713,8425.398053,-0.179536627,0.097413661,-1.843033362,0.06532414,0.084467583,8369.249472,9168.66348,9328.1948,8190.396035,8020.204201,7475.680331,"SPD_1669","SP_RS09385","SPT_RS09020","SPT_1811","SPD_RS08830","oligopeptide ABC transporter, permease protein AmiD","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"amiD","Oligopeptide transport ATP-binding protein AmiD"
"1486","SP_0405",1714,2110.044773,0.21706823,0.118103182,1.837954114,0.066069167,0.0853811,2016.546182,2050.139638,1765.965216,2165.618621,2105.115768,2556.883213,"SPD_0370","SP_RS02010","SPT_RS02235","SPT_0443","SPD_RS01985","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1487","SP_1007",1715,47.3799936,0.635637082,0.345944079,1.837398355,0.066151109,0.085437147,36.26415741,41.75437145,31.68991247,42.36601469,76.49998897,55.70551663,"SPD_0893","SP_RS04995","SPT_RS05210","SPT_1054","SPD_RS04765","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1488","SP_1641",1716,92.69496674,0.450674998,0.245316965,1.837113052,0.066193208,0.085441699,77.70890874,79.33330576,71.75074521,91.33452518,107.9196273,128.1226882,"SPD_1454","SP_RS08095","SPT_RS07855","SPT_1582","SPD_RS07660","conserved domain protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1489","SP_1761",1718,260.8393838,-0.299211159,0.163099025,-1.83453678,0.066574353,0.08583364,297.8841502,286.912181,274.7455619,226.685689,228.1338957,250.6748248,"n.p.","SP_RS08720","n.p","n.p.","n.p","hypothetical protein","UNKNOWN","Membrane","GENETIC INFORMATION PROCESSING","ENVIRONMENTAL INFORMATION PROCESSING",NA,"Folding, sorting, degradation","Membrane transport",NA,2,"asp2","accessory Sec system protein Asp2"
"1490","SP_0760",1720,58.44300975,-0.565375717,0.308512182,-1.832587983,0.066863867,0.086056632,85.47979962,57.85962901,66.96736219,47.86809452,42.34820818,50.13496496,"SPD_0662","SP_RS03715","SPT_RS03850","SPT_0773","SPD_RS03525","hypothetical protein","UNKNOWN","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Signal transduction",NA,NA,1,"rgfB","Signal transduction component"
"1491","SP_1609",1721,343.165241,-0.287307087,0.15677014,-1.832664602,0.066852465,0.086056632,384.6590983,343.5788279,390.1446771,297.1123108,281.4106737,362.0858581,"SPD_1434","SP_RS07935","SPT_RS07695","SPT_1550","SPD_RS07555","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1492","SP_1601",1722,1669.309216,0.214058105,0.117125572,1.82759496,0.067610363,0.086966872,1481.64986,1612.91172,1538.754523,1626.414798,1995.83007,1760.294325,"SPD_1426","SP_RS07895","SPT_RS07655","SPT_1541","SPD_RS07515","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1493","SP_2020",1723,248.729071,-0.360893055,0.197970664,-1.822962287,0.068309103,0.087814662,328.9677137,270.8069234,236.7774592,234.3886008,170.758904,250.6748248,"SPD_1829","SP_RS10220","SPT_RS09985","SPT_2016","SPD_RS09665","transcriptional regulator, GntR family","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"",""
"1494","SP_1653",1724,114.6079225,-0.465194047,0.255382711,-1.821556539,0.0685223,0.088037642,94.54583897,138.9824078,163.5319068,102.8888928,87.42855883,100.2699299,"SPD_1466","SP_RS08160","SPT_RS07910","SPT_1593","SPD_RS07735","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","Putative ABC transporter, ATP-binding component"
"1495","SP_1637",1725,275.5205932,-0.313386012,0.172820129,-1.813365227,0.069775509,0.089595799,271.9811806,313.1577859,337.8264254,275.1039915,232.2321094,222.8220665,"SPD_1449","SP_RS08070","SPT_RS07825","SPT_1576","SPD_RS07635","conserved hypothetical protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"","Hypothetical Protein"
"1496","SP_0977",1727,1162.720282,-0.236134515,0.131205443,-1.799731082,0.071903111,0.09222084,1455.74689,1186.42064,1151.599461,1085.010142,1133.839122,963.7054376,"SPD_0864","SP_RS04845","SPT_RS06080","SPT_1226","SPD_RS04610","tellurite resistance protein TehB","VARIOUS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"tehB","tellurite resistance protein TehB"
"1497","SP_1646",1728,962.1478709,-0.227658963,0.126972606,-1.792977009,0.0729766,0.093543501,963.5904684,996.1400046,1137.847234,814.3078148,908.4373691,952.5643343,"SPD_1459","SP_RS08125","SPT_RS07875","SPT_1586","SPD_RS07700","metallo-beta-lactamase superfamily protein","TRANSCRIPTION AND TRANSLATION","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Putative metallohydrolase"
"1498","SP_0350",1730,2209.913693,-0.298595143,0.16734311,-1.784328869,0.074370242,0.095164694,3218.44397,2288.736047,1818.283468,2054.476609,1879.714015,1999.828047,"SPD_0319","SP_RS01710","n.p","n.p.","SPD_RS01700","capsular polysaccharide biosynthesis protein Cps4E","CAPSULE","Capsule","METABOLISM",NA,NA,"Capsule metabolism",NA,NA,1,"cps4E","capsular polysaccharide biosynthesis protein Cps4E"
"1499","SP_0592",1731,1436.538967,-0.256009276,0.143457661,-1.784563288,0.074332181,0.095164694,1473.878969,1439.929324,1804.830203,1390.375573,1468.526574,1041.693161,"SPD_0516","SP_RS02930","SPT_RS03100","SPT_0621","SPD_RS02775","conserved hypothetical protein","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"mrnC","23S rRNA maturation mini-RNase III"
"1500","SP_0937",1732,162.4090054,-0.364368395,0.204528841,-1.781501298,0.074830593,0.095698478,169.6644508,190.8771266,200.3041637,153.5080273,159.8303341,100.2699299,"SPD_0827","SP_RS04630","SPT_RS06265","SPT_1263","SPD_RS04400","conserved hypothetical protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Replication",NA,NA,1,"yabA","DNA replication intiation control protein YabA"
"1501","SP_1628",1734,38.89562403,-0.760995256,0.427928186,-1.778324684,0.075350545,0.096252282,28.49326654,56.66664697,66.96736219,23.65894327,46.44642188,11.14110333,"SPD_1441","SP_RS08030","n.p","n.p.","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"1502","SP_0799",1737,1721.222704,-0.196805773,0.110775207,-1.776622936,0.075630299,0.096442782,1774.353416,1779.929206,1964.475612,1701.793291,1513.606925,1593.177776,"SPD_0702","SP_RS03910","SPT_RS06960","SPT_1400","SPD_RS03720","sensor histidine kinase CiaH","REGULATOR","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Signal transduction",NA,NA,1,"ciaH","Signal transduction histidine kinase"
"1503","SP_1948",1738,148.5236171,0.466314375,0.263021335,1.77291464,0.076242852,0.097167962,168.3693023,116.315749,97.76039035,229.9869369,133.8749807,144.8343432,"SPD_1747","SP_RS09790","n.p","n.p.","SPD_RS09240","conserved domain protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1504","SP_0787",1739,2853.063154,-0.185948961,0.104948137,-1.771817641,0.076424833,0.097343879,3297.448028,2885.227067,2929.523135,2723.529516,2558.651417,2723.999763,"SPD_0688","SP_RS03845","SPT_RS07025","SPT_1413","SPD_RS03655","conserved hypothetical protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","CELLULAR PROCESSES",NA,"Membrane transport","Antibiotic response/sensing",NA,2,"","ABC-type antimicrobial peptide transport system, permease component"
"1505","SP_1687",1740,58.14670527,0.53235575,0.300772109,1.769963816,0.076733169,0.097680442,54.39623612,50.10524574,39.7618713,65.47474998,77.86606021,61.27606829,"SPD_1499","SP_RS08335","SPT_RS08085","SPT_1625","SPD_RS07910","neuraminidase B","VARIOUS","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"NanB","Putative neuraminidase B"
"1506","SP_1760",1741,54.65522995,-0.551348577,0.312102948,-1.766559977,0.077301949,0.09834797,79.00405722,61.43857514,58.29748048,45.11705461,45.08035065,38.99386164,"n.p.","SP_RS08715","n.p","n.p.","n.p","conserved domain protein","UNKNOWN","Membrane","GENETIC INFORMATION PROCESSING","ENVIRONMENTAL INFORMATION PROCESSING",NA,"Folding, sorting, degradation","Membrane transport",NA,2,"asp3","accessory Sec system protein Asp3"
"1507","SP_1026",1742,1526.418326,-0.190075715,0.107792179,-1.763353486,0.07784089,0.098976791,1696.644508,1603.964355,1598.845772,1452.549075,1486.2855,1320.220744,"SPD_0912","SP_RS05095","SPT_RS05335","SPT_1078","SPD_RS04860","conserved hypothetical protein","MEMBRANE PROTEIN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"1508","SP_0391",1743,1056.569235,0.234106479,0.132800127,1.762848311,0.077926077,0.099028262,945.4583897,985.4031663,968.9340217,1224.212762,945.3212923,1270.085779,"SPD_0357","SP_RS01930","n.p","n.p.","SPD_RS01905","choline binding protein F","VARIOUS","Cell Wall","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","choline binding protein F"
"1509","SP_0387",1744,390.81633,0.278453957,0.159074788,1.750459397,0.080039074,0.101655132,299.1792987,353.7191753,405.3917104,452.270962,422.1160106,412.220823,"SPD_0352","SP_RS01900","SPT_RS02180","SPT_0432","SPD_RS01870","DNA-binding response regulator","REGULATOR","Intracellular","ENVIRONMENTAL INFORMATION PROCESSING","GENETIC INFORMATION PROCESSING",NA,"Signal transduction","Transcription",NA,2,""," DNA-binding response regulator VraR"
"1510","SP_0657",1746,584.1017117,0.220840968,0.127238891,1.735640464,0.082627427,0.104822308,543.9623612,532.6664815,532.1513603,617.8835649,598.3391995,679.6073028,"SPD_0570","SP_RS03225","SPT_RS03390","SPT_0680","SPD_RS03055","putative ribonuclease BN","TRANSCRIPTION AND TRANSLATION","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"","ribonuclease"
